"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile","Problematic","Other_Form","Variant_ID"
"1301","kuvi1243-1-24-1",NA,"kuvi1243-1",24,"kɔɽesaɾi","kɔɽesaɾi",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1302","kuvi1243-1-25-1",NA,"kuvi1243-1",25,"kɔɽe paːsa","kɔɽe paːsa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1303","kuvi1243-1-26-1",NA,"kuvi1243-1",26,"kɔɽe sɔhɔ","kɔɽe sɔhɔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1304","kuvi1243-1-27-1",NA,"kuvi1243-1",27,"kɔɽesat̪a","kɔɽesat̪a",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1305","kuvi1243-1-28-1",NA,"kuvi1243-1",28,"kɔɽe aʈa","kɔɽe aʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1306","kuvi1243-1-29-1",NA,"kuvi1243-1",29,"kɔɽenohɔ","kɔɽenohɔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1307","kuvi1243-1-30-1",NA,"kuvi1243-1",30,"kɔɽed̪ɔsɔ","kɔɽed̪ɔsɔ",NA,"( 20 + 10 )","chan2019",NA,"false",NA,NA,"false","",1
"1308","kuvi1243-1-40-1",NA,"kuvi1243-1",40,"ɾi kɔɽe","ɾi kɔɽe",NA,"( 2 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"1309","kuvi1243-1-50-1",NA,"kuvi1243-1",50,"ɾi kɔɽed̪ɔsɔ","ɾi kɔɽed̪ɔsɔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1310","kuvi1243-1-60-1",NA,"kuvi1243-1",60,"t̪ini kɔɽe","t̪ini kɔɽe",NA,"( 3 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"1311","kuvi1243-1-70-1",NA,"kuvi1243-1",70,"t̪inikɔɽed̪ɔsɔ","t̪inikɔɽed̪ɔsɔ",NA,"( 3 x 20+ 10 )","chan2019",NA,"false",NA,NA,"false","",1
"1312","kuvi1243-1-80-1",NA,"kuvi1243-1",80,"saɾi kɔɽe","saɾi kɔɽe",NA,"( 4 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"1313","kuvi1243-1-90-1",NA,"kuvi1243-1",90,"saɾikɔɽed̪ɔsɔ","saɾikɔɽed̪ɔsɔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1314","kuvi1243-1-100-1",NA,"kuvi1243-1",100,"pasokɔɽe","pasokɔɽe",NA,"( 5 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"1315","kuvi1243-1-200-1",NA,"kuvi1243-1",200,"ɾi vaɲɟa","ɾi vaɲɟa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1316","kuvi1243-1-400-1",NA,"kuvi1243-1",400,"saɾi vaɲɟa","saɾi vaɲɟa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1317","kuvi1243-1-800-1",NA,"kuvi1243-1",800,"aʈa vaɲɟa","aʈa vaɲɟa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1318","kuvi1243-1-1000-1",NA,"kuvi1243-1",1000,"ɾɔ maɳa","ɾɔ maɳa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1319","kuvi1243-1-2000-1",NA,"kuvi1243-1",2000,"ɾi maɳa","ɾi maɳa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1320","kuvi1243-2-1-1",NA,"kuvi1243-2",1,"roɳɖi","roɳɖi",NA,"(Dravidian )","chan2019",NA,"false",NA,NA,"false","",2
"1321","kuvi1243-2-2-1",NA,"kuvi1243-2",2,"riɳɖi","riɳɖi",NA,"(Dravidian )","chan2019",NA,"false",NA,NA,"false","",2
"1322","kuvi1243-2-3-1",NA,"kuvi1243-2",3,"tiːnigoʈʈa","tiːnigoʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1323","kuvi1243-2-4-1",NA,"kuvi1243-2",4,"saːrigoʈʈa","saːrigoʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1324","kuvi1243-2-5-1",NA,"kuvi1243-2",5,"paːsogoʈʈa","paːsogoʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1325","kuvi1243-2-6-1",NA,"kuvi1243-2",6,"soːigoʈʈa","soːigoʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1326","kuvi1243-2-7-1",NA,"kuvi1243-2",7,"satogoʈʈa","satogoʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1327","kuvi1243-2-8-1",NA,"kuvi1243-2",8,"aʈʰogoʈʈa","aʈʰogoʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1328","kuvi1243-2-9-1",NA,"kuvi1243-2",9,"nogoʈʈa","nogoʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1329","kuvi1243-2-10-1",NA,"kuvi1243-2",10,"dasogoʈʈa","dasogoʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1330","kuvi1243-2-11-1",NA,"kuvi1243-2",11,"egaːra","egaːra",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1331","kuvi1243-2-12-1",NA,"kuvi1243-2",12,"baːra","baːra",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1332","kuvi1243-2-13-1",NA,"kuvi1243-2",13,"tera","tera",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1333","kuvi1243-2-14-1",NA,"kuvi1243-2",14,"t͡ʃawt̪a","t͡ʃawt̪a",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1334","kuvi1243-2-15-1",NA,"kuvi1243-2",15,"pandra","pandra",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1335","kuvi1243-2-16-1",NA,"kuvi1243-2",16,"solaː","solaː",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1336","kuvi1243-2-17-1",NA,"kuvi1243-2",17,"sat̪raː","sat̪raː",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1337","kuvi1243-2-18-1",NA,"kuvi1243-2",18,"aʈaːra","aʈaːra",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1338","kuvi1243-2-19-1",NA,"kuvi1243-2",19,"unis","unis",NA,"(goʈʈa)","chan2019",NA,"false",NA,NA,"false","",2
"1339","kuvi1243-2-20-1",NA,"kuvi1243-2",20,"salga","salga",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1340","kuvi1243-2-20-2",NA,"kuvi1243-2",20,"koːɖe","koːɖe",NA,"< Oriya","chan2019",NA,"true",NA,NA,"false","",2
"1341","kuvi1243-2-21-1",NA,"kuvi1243-2",21,"koɖe roɳɖi","koɖe roɳɖi",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1342","kuvi1243-2-22-1",NA,"kuvi1243-2",22,"koɖe riɳɖi","koɖe riɳɖi",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1343","kuvi1243-2-23-1",NA,"kuvi1243-2",23,"koɖe tiːni","koɖe tiːni",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1344","kuvi1243-2-24-1",NA,"kuvi1243-2",24,"koɖe saːri","koɖe saːri",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1345","kuvi1243-2-25-1",NA,"kuvi1243-2",25,"koɖe paːso","koɖe paːso",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1346","kuvi1243-2-26-1",NA,"kuvi1243-2",26,"koɖe soː","koɖe soː",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1347","kuvi1243-2-27-1",NA,"kuvi1243-2",27,"koɖe sato","koɖe sato",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1348","kuvi1243-2-28-1",NA,"kuvi1243-2",28,"koɖe aʈo","koɖe aʈo",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1349","kuvi1243-2-29-1",NA,"kuvi1243-2",29,"koɖe no","koɖe no",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1350","kuvi1243-2-30-1",NA,"kuvi1243-2",30,"koɖe daso","koɖe daso",NA,"( 20 + 10 )","chan2019",NA,"false",NA,NA,"false","",2
"1351","kuvi1243-2-40-1",NA,"kuvi1243-2",40,"ri koɖe","ri koɖe",NA,"( 2 x 20 )","chan2019",NA,"false",NA,NA,"false","",2
"1352","kuvi1243-2-50-1",NA,"kuvi1243-2",50,"ri koɖe daso","ri koɖe daso",NA,"( 2½  x 20 )","chan2019",NA,"false",NA,NA,"false","",2
"1353","kuvi1243-2-60-1",NA,"kuvi1243-2",60,"tiːni koɖe","tiːni koɖe",NA,"( 3 x 20 )","chan2019",NA,"false",NA,NA,"false","",2
"1354","kuvi1243-2-70-1",NA,"kuvi1243-2",70,"tiːni koɖe daso","tiːni koɖe daso",NA,"( 3 x 20+ 10 )","chan2019",NA,"false",NA,NA,"false","",2
"1355","kuvi1243-2-80-1",NA,"kuvi1243-2",80,"saːri koɖe","saːri koɖe",NA,"( 4 x 20 )","chan2019",NA,"false",NA,NA,"false","",2
"1356","kuvi1243-2-90-1",NA,"kuvi1243-2",90,"saːri koɖe daso","saːri koɖe daso",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1357","kuvi1243-2-100-1",NA,"kuvi1243-2",100,"paso koɖe","paso koɖe",NA,"( 5 x 20 )","chan2019",NA,"false",NA,NA,"false","",2
"1358","mala1458-1-1-1",NA,"mala1458-1",1,"oɳə","oɳə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1359","mala1458-1-2-1",NA,"mala1458-1",2,"ɾaɳɖə","ɾaɳɖə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1360","mala1458-1-3-1",NA,"mala1458-1",3,"muːɳə","muːɳə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1361","mala1458-1-4-1",NA,"mala1458-1",4,"naːɭə","naːɭə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1362","mala1458-1-5-1",NA,"mala1458-1",5,"and͡ʒə","and͡ʒə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1363","mala1458-1-6-1",NA,"mala1458-1",6,"aːrə","aːrə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1364","mala1458-1-7-1",NA,"mala1458-1",7,"eɭə","eɭə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1365","mala1458-1-8-1",NA,"mala1458-1",8,"əʈə","əʈə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1366","mala1458-1-9-1",NA,"mala1458-1",9,"ombat̟ə","ombat̟ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1367","mala1458-1-10-1",NA,"mala1458-1",10,"pat̠ə","pat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1368","mala1458-1-11-1",NA,"mala1458-1",11,"pat̠inoɳə","pat̠inoɳə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1369","mala1458-1-12-1",NA,"mala1458-1",12,"pananɖə","pananɖə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1370","mala1458-1-13-1",NA,"mala1458-1",13,"pat̠imuːɳə","pat̠imuːɳə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1371","mala1458-1-14-1",NA,"mala1458-1",14,"pat̠inaːɭə","pat̠inaːɭə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1372","mala1458-1-15-1",NA,"mala1458-1",15,"pat̠inand͡ʒə","pat̠inand͡ʒə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1373","mala1458-1-16-1",NA,"mala1458-1",16,"pat̠inaːrə","pat̠inaːrə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1374","mala1458-1-17-1",NA,"mala1458-1",17,"pat̠ineɭə","pat̠ineɭə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1375","mala1458-1-18-1",NA,"mala1458-1",18,"pat̠ineʈe","pat̠ineʈe",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1376","mala1458-1-19-1",NA,"mala1458-1",19,"pat̠ombat̠ə","pat̠ombat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1377","mala1458-1-20-1",NA,"mala1458-1",20,"irəpat̠ə","irəpat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1378","mala1458-1-21-1",NA,"mala1458-1",21,"irəpat̠ioɳə","irəpat̠ioɳə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1379","mala1458-1-22-1",NA,"mala1458-1",22,"irəpat̠iranɖə","irəpat̠iranɖə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1380","mala1458-1-23-1",NA,"mala1458-1",23,"irəpat̠imuːɳə","irəpat̠imuːɳə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1381","mala1458-1-24-1",NA,"mala1458-1",24,"irəpat̠in̠aːlə","irəpat̠in̠aːlə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1382","mala1458-1-25-1",NA,"mala1458-1",25,"irəpat̠irand͡ʒə","irəpat̠irand͡ʒə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1383","mala1458-1-26-1",NA,"mala1458-1",26,"irəpat̠iaːrə","irəpat̠iaːrə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1384","mala1458-1-27-1",NA,"mala1458-1",27,"irəpat̠ieɭə","irəpat̠ieɭə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1385","mala1458-1-28-1",NA,"mala1458-1",28,"irəpat̠ieʈə","irəpat̠ieʈə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1386","mala1458-1-29-1",NA,"mala1458-1",29,"irəpat̠iombat̠ə","irəpat̠iombat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1387","mala1458-1-30-1",NA,"mala1458-1",30,"muppat̠ə","muppat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1388","mala1458-1-40-1",NA,"mala1458-1",40,"naːlpat̠ə","naːlpat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1389","mala1458-1-50-1",NA,"mala1458-1",50,"aɳpat̠ə","aɳpat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1390","mala1458-1-60-1",NA,"mala1458-1",60,"arʉpat̠ə","arʉpat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1391","mala1458-1-70-1",NA,"mala1458-1",70,"eɭəpat̠ə","eɭəpat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1392","mala1458-1-80-1",NA,"mala1458-1",80,"embat̠ə","embat̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1393","mala1458-1-90-1",NA,"mala1458-1",90,"t̠hoɳuːrə","t̠hoɳuːrə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1394","mala1458-1-100-1",NA,"mala1458-1",100,"n̠uːrə","n̠uːrə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1395","mala1458-1-400-1",NA,"mala1458-1",400,"n̠aːɳuːrə","n̠aːɳuːrə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1396","mala1458-1-800-1",NA,"mala1458-1",800,"eɳuːrə","eɳuːrə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1397","mala1458-1-1000-1",NA,"mala1458-1",1000,"aːiramə","aːiramə",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1398","mala1458-1-2000-1",NA,"mala1458-1",2000,"raɳdaːirama","raɳdaːirama",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1399","mala1464-1-1-1",NA,"mala1464-1",1,"on̪n̪ʉ","on̪n̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1400","mala1464-1-2-1",NA,"mala1464-1",2,"ɾɐɳɖʉ","ɾɐɳɖʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1401","mala1464-1-3-1",NA,"mala1464-1",3,"mun̪n̪ʉ","mun̪n̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1402","mala1464-1-4-1",NA,"mala1464-1",4,"n̪alʉ","n̪alʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1403","mala1464-1-5-1",NA,"mala1464-1",5,"ɐɲd͡ʒʉ","ɐɲd͡ʒʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1404","mala1464-1-6-1",NA,"mala1464-1",6,"arʉ","arʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1405","mala1464-1-7-1",NA,"mala1464-1",7,"eʝʉ","eʝʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1406","mala1464-1-8-1",NA,"mala1464-1",8,"ɘʈːʉ","ɘʈːʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1407","mala1464-1-9-1",NA,"mala1464-1",9,"ompɐd̪ʉ","ompɐd̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1408","mala1464-1-10-1",NA,"mala1464-1",10,"pɐt̪ːʉ","pɐt̪ːʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1409","mala1464-1-11-1",NA,"mala1464-1",11,"pɐt̪ɪnon̪n̪ʉ","pɐt̪ɪnon̪n̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1410","mala1464-1-12-1",NA,"mala1464-1",12,"pɐn̪t̪ɾɐɳɖʉ","pɐn̪t̪ɾɐɳɖʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1411","mala1464-1-13-1",NA,"mala1464-1",13,"pɐt̪ɪmun̪n̪ʉ","pɐt̪ɪmun̪n̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1412","mala1464-1-14-1",NA,"mala1464-1",14,"pɐt̪ɪnalʉ","pɐt̪ɪnalʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1413","mala1464-1-15-1",NA,"mala1464-1",15,"pɐt̪ɪnɐɲd͡ʒʉ","pɐt̪ɪnɐɲd͡ʒʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1414","mala1464-1-16-1",NA,"mala1464-1",16,"pɐt̪ɪnarʉ","pɐt̪ɪnarʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1415","mala1464-1-17-1",NA,"mala1464-1",17,"pɐt̪ɪneʝʉ","pɐt̪ɪneʝʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1416","mala1464-1-18-1",NA,"mala1464-1",18,"pɐt̪ɪnɘʈːʉ","pɐt̪ɪnɘʈːʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1417","mala1464-1-19-1",NA,"mala1464-1",19,"pɐt̪ːompɐd̪ʉ","pɐt̪ːompɐd̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1418","mala1464-1-20-1",NA,"mala1464-1",20,"ɪɾʉpɐd̪̪ʉ","ɪɾʉpɐd̪̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1419","mala1464-1-21-1",NA,"mala1464-1",21,"ɪɾʉpɐt̪ːon̪ːʉ","ɪɾʉpɐt̪ːon̪ːʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1420","mala1464-1-22-1",NA,"mala1464-1",22,"ɪɾʉpɐt̪ːɪɾɐɳɖʉ","ɪɾʉpɐt̪ːɪɾɐɳɖʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1421","mala1464-1-23-1",NA,"mala1464-1",23,"ɪɾʉpɐt̪ːɪmun̪n̪ʉ","ɪɾʉpɐt̪ːɪmun̪n̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1422","mala1464-1-24-1",NA,"mala1464-1",24,"ɪɾʉpɐt̪ːɪn̪alʉ","ɪɾʉpɐt̪ːɪn̪alʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1423","mala1464-1-25-1",NA,"mala1464-1",25,"ɪɾʉpɐt̪ːɪɐɲd͡ʒʉ","ɪɾʉpɐt̪ːɪɐɲd͡ʒʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1424","mala1464-1-26-1",NA,"mala1464-1",26,"ɪɾʉpɐt̪ːɪjarʉ","ɪɾʉpɐt̪ːɪjarʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1425","mala1464-1-27-1",NA,"mala1464-1",27,"ɪɾʉpɐt̪ːɪjeʝʉ","ɪɾʉpɐt̪ːɪjeʝʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1426","mala1464-1-28-1",NA,"mala1464-1",28,"ɪɾʉpɐt̪ːɪjɘʈːʉ","ɪɾʉpɐt̪ːɪjɘʈːʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1427","mala1464-1-29-1",NA,"mala1464-1",29,"ɪɾʉpɐt̪ːɪjompɐd̪ʉ","ɪɾʉpɐt̪ːɪjompɐd̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1428","mala1464-1-30-1",NA,"mala1464-1",30,"mʉpːɐt̪ʉ","mʉpːɐt̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1429","mala1464-1-40-1",NA,"mala1464-1",40,"napːɐt̪ʉ","napːɐt̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1430","mala1464-1-50-1",NA,"mala1464-1",50,"ɐmpɐt̪ʉ","ɐmpɐt̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1431","mala1464-1-60-1",NA,"mala1464-1",60,"ɐr̠ʉpɐt̪ʉ","ɐr̠ʉpɐt̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1432","mala1464-1-70-1",NA,"mala1464-1",70,"ɘʝʉpɐt̪ʉ","ɘʝʉpɐt̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1433","mala1464-1-80-1",NA,"mala1464-1",80,"ɘmpɐt̪ʉ","ɘmpɐt̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1434","mala1464-1-90-1",NA,"mala1464-1",90,"t̪oɳːur̪ʉ","t̪oɳːur̪ʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1435","mala1464-1-100-1",NA,"mala1464-1",100,"n̪urʉ","n̪urʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1436","mala1464-1-200-1",NA,"mala1464-1",200,"ɪɾ̪ʉn̪urʉ","ɪɾ̪ʉn̪urʉ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1437","mala1464-1-1000-1",NA,"mala1464-1",1000,"ajɪɾ̪ɐm","ajɪɾ̪ɐm",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1438","mala1464-1-2000-1",NA,"mala1464-1",2000,"ɾɐɳɖʉjɪɾ̪ɐm","ɾɐɳɖʉjɪɾ̪ɐm",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1439","mala1464-2-1-1",NA,"mala1464-2",1,"onnə","onnə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1440","mala1464-2-2-1",NA,"mala1464-2",2,"raɳʈə","raɳʈə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1441","mala1464-2-3-1",NA,"mala1464-2",3,"muːnnə","muːnnə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1442","mala1464-2-4-1",NA,"mala1464-2",4,"naːlə","naːlə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1443","mala1464-2-5-1",NA,"mala1464-2",5,"aɲcə","aɲcə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1444","mala1464-2-6-1",NA,"mala1464-2",6,"aːr̠ə","aːr̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1445","mala1464-2-7-1",NA,"mala1464-2",7,"eːʐə","eːʐə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1446","mala1464-2-8-1",NA,"mala1464-2",8,"eʈʈə","eʈʈə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1447","mala1464-2-9-1",NA,"mala1464-2",9,"onpatə","onpatə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1448","mala1464-2-9-2",NA,"mala1464-2",9,"ompatə","ompatə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1449","mala1464-2-10-1",NA,"mala1464-2",10,"pattə","pattə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1450","mala1464-2-11-1",NA,"mala1464-2",11,"patinonnə","patinonnə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1451","mala1464-2-12-1",NA,"mala1464-2",12,"pantraɳʈə","pantraɳʈə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1452","mala1464-2-13-1",NA,"mala1464-2",13,"patimuːnnə","patimuːnnə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1453","mala1464-2-14-1",NA,"mala1464-2",14,"patinaːlə","patinaːlə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1454","mala1464-2-15-1",NA,"mala1464-2",15,"patinaɲcə","patinaɲcə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1455","mala1464-2-16-1",NA,"mala1464-2",16,"patinaːr̠ə","patinaːr̠ə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1456","mala1464-2-17-1",NA,"mala1464-2",17,"patineːʐə","patineːʐə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1457","mala1464-2-18-1",NA,"mala1464-2",18,"patineʈʈə","patineʈʈə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1458","mala1464-2-19-1",NA,"mala1464-2",19,"pattonpatə","pattonpatə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1459","mala1464-2-19-2",NA,"mala1464-2",19,"pattompatə","pattompatə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1460","mala1464-2-20-1",NA,"mala1464-2",20,"irupatə","irupatə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1461","mala1464-2-21-1",NA,"mala1464-2",21,"irupatti onnə","irupatti onnə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1462","mala1464-2-21-2",NA,"mala1464-2",21,"irupattonnə","irupattonnə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1463","mala1464-2-22-1",NA,"mala1464-2",22,"irupatti raɳʈə","irupatti raɳʈə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1464","mala1464-2-22-2",NA,"mala1464-2",22,"irupatraɳʈə","irupatraɳʈə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1465","mala1464-2-23-1",NA,"mala1464-2",23,"irupatti muːnnə","irupatti muːnnə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1466","mala1464-2-23-2",NA,"mala1464-2",23,"irupatmuːnnə","irupatmuːnnə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1467","mala1464-2-24-1",NA,"mala1464-2",24,"irupatti naːlə","irupatti naːlə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1468","mala1464-2-24-2",NA,"mala1464-2",24,"irupatnaːlə","irupatnaːlə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"1469","mala1464-2-25-1",NA,"mala1464-2",25,"irupatti aɲcə","irupatti aɲcə",NA,"","chan2019",NA,"false",NA,NA,"false","",2
